Timer,Accel1X,Accel1Y,Accel1Z,Gyro1X,Gyro1Y,Gyro1Z,Accel2X,Accel2Y,Accel2Z,Gyro2X,Gyro2Y,Gyro2Z,Flexion,Latitude,Longitude,Altitude,Vitesse,Orientation,Satellites,HDOP
57850,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
57908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
57950,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
57992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
58153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
58195,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
58236,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,,,,,,,
58323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
58365,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
58407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
58867,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
58909,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
58950,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
59228,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
59273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
59315,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,,,,,,,
59467,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
59508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
59551,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
59672,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
59714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
59755,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,,,,,,,
59918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,,,,,,,
59960,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
60007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
60172,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
60214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
60256,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
60435,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,,,,,,,
60476,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,,,,,,,
60518,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,,,,,,,
60741,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
60783,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
60825,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
61058,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
61144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
61185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
61338,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,,,,,,,
61381,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
61422,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
61578,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
61620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
61662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
61816,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,,,,,,,
61875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,,,,,,,
61917,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,,,,,,,
62073,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,,,,,,,
62115,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,,,,,,,
62157,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,,,,,,,
62231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
62272,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
62314,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,,,,,,,
62546,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
62588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
62633,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,,,,,,,
62757,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,,,,,,,
62799,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
62840,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
63068,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
63110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
63152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
63451,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
63493,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,,,,,,,
63553,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,,,,,,,
63674,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
63715,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,,,,,,,
63757,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,,,,,,,
64193,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,,,,,,,
64235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,,,,,,,
64277,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,,,,,,,
64430,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
64471,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
64513,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,,,,,,,
64754,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,,,,,,,
64796,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,,,,,,,
64838,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
64965,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
65006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
65049,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
65396,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
65438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
65479,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
65635,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,,,,,,,
65682,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
65724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
65896,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,,,,,,,
65938,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
65979,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
66135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,,,,,,,
66177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
66219,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
66394,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,,,,,,,
66436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
66482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
66637,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
66679,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
66721,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
66893,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,,,,,,,
66935,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,,,,,,,
66977,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
67129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
67171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,,,,,,,
67225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
67394,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
67435,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,,,,,,,
67477,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
67633,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,,,,,,,
67675,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
67717,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
67907,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
67949,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,,,,,,,
67990,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,,,,,,,
68149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,,,,,,,
68192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,,,,,,,
68233,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,,,,,,,
68570,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,,,,,,,
68612,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,,,,,,,
68653,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,,,,,,,
68852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
68894,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,,,,,,,
68936,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
69055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
69101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
69144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
69317,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
69358,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
69400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
69692,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,,,,,,,
69734,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
69776,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
70132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
70174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
70218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
70412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,,,,,,,
70453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
70495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
70647,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,,,,,,,
70688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,,,,,,,
70730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,,,,,,,
70877,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
70918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
70960,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
71162,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
71206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,,,,,,,
71248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,,,,,,,
71435,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
71477,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
71518,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
71871,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,,,,,,,
71913,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
71955,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
72133,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
72181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
72224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
72377,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
72418,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
72460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
72675,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
72717,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
72772,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
73069,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,,,,,,,
73110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,,,,,,,
73157,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
73332,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
73374,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
73416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
73571,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,,,,,,,
73613,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
73655,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
74002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
74044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,,,,,,,
74088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,,,,,,,
74328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,,,,,,,
74371,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
74412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
74565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,,,,,,,
74607,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,,,,,,,
74648,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,,,,,,,
74859,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
74901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
74943,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
75008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,,,,,,,
75050,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
75093,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
75248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,,,,,,,
75290,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
75332,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
76644,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
76688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
76730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
77105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
77150,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
77192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
77326,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
77368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
77410,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
77777,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
77819,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
77910,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
78049,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
78091,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
78138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
78474,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
78517,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
78559,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
78628,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
78670,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
78712,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
78869,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
78911,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
78953,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
79099,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
79141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
79184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
79261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
79303,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
79346,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
79479,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
79522,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
79564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
79643,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
79696,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
79740,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
79898,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
79940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
79982,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
80316,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
80358,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
80401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
80630,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
80677,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
80719,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
80872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
80915,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
80957,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
81071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
81113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
81155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
81375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
81417,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
81462,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
81529,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
81571,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
81614,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
81766,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
81808,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
81850,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
82342,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,,,,,,,
82384,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
82426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
82720,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,,,,,,,
82762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,,,,,,,
82804,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
83083,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
83124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
83166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
83399,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,,,,,,,
83440,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,,,,,,,
83483,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,,,,,,,
83638,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,,,,,,,
83683,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,,,,,,,
83724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
83931,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
83973,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
84015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
84171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
84213,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
84254,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
84417,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
84459,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,,,,,,,
84505,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
84661,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,,,,,,,
84703,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
84745,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
85130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
85184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
85226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
85620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,,,,,,,
85662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,,,,,,,
85707,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
85863,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,,,,,,,
85905,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
85946,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
86091,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
86133,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
86175,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
86330,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
86372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,
